analysis_status,recommendationid,appid,game_name,review_datetime,release_date,days_from_release,release_period,steam_label_text,playtime_at_review_hours,votes_up,weighted_vote_score,llm_sentiment,sentiment_score,llm_primary_issue,llm_issue_tags,llm_urgency_candidate,llm_review_summary,llm_suggested_action,steam_llm_sentiment_relation
success,146477873,571740,Golf It!,2023-09-17 15:00:37,2023-08-18,30.0,D0-D30,positive,44.03333333333333,1.0,0.53125,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""친구와 함께 플레이하는 것이 매우 즐겁다는 것을 반어법으로 표현함""}]",low,친구와 함께 플레이할 때의 즐거움을 반어법을 사용하여 유머러스하게 표현한 긍정적인 리뷰.,친구와 함께 즐길 수 있는 멀티플레이어 요소와 소셜 기능을 지속적으로 강화할 것.,exact_match
success,143705885,588440,False Front,2023-08-09 09:27:58,2023-07-14,26.0,D0-D30,positive,10.283333333333331,1.0,0.5161290764808655,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Absolutely fun to play with friends and alone!""}, {""category"": ""gameplay_loop"", ""sentiment"": ""neutral"", ""evidence"": ""Hopefully infected will be updated to use trampolines and ziplines, or get ability to climb walls.""}, {""category"": ""content_volume"", ""sentiment"": ""neutral"", ""evidence"": ""Also more maps and customize options would be great.""}]",low,"친구 및 혼자 플레이하기에 매우 재미있는 게임이며, 향후 감염자 이동 능력 개선과 맵 및 커스터마이징 콘텐츠 추가를 희망함.","현재의 재미 요소를 유지하면서, 감염자 캐릭터의 이동성(트램펄린, 짚라인, 벽 타기) 개선 및 맵과 커스터마이징 옵션 확장을 고려할 것.",exact_match
success,171124918,603320,Age of Defense,2024-07-30 22:01:28,2024-07-29,1.0,D0-D30,positive,3.4166666666666665,3.0,0.5498392581939697,positive,4.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""It was better in the old days. That's cool.""}]",low,과거의 향수를 불러일으키는 게임 플레이에 대해 긍정적으로 평가함.,현재의 단순하고 직관적인 게임 플레이 스타일을 유지할 것.,exact_match
success,171131523,603320,Age of Defense,2024-07-31 00:44:59,2024-07-29,2.0,D0-D30,positive,1.9666666666666663,1.0,0.523809552192688,positive,4.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""excellent cartoon graphics are the game's strong point.""}, {""category"": ""gameplay_loop"", ""sentiment"": ""mixed"", ""evidence"": ""It's pretty boring at first, but then the excitement builds. Boss battles add to the excitement.""}]",low,"초반 지루함은 있으나 보스전으로 흥미가 생기며, 카툰 그래픽이 매우 훌륭함.","훌륭한 카툰 그래픽을 유지하고, 초반부의 지루함을 줄이기 위해 게임 초반 페이스 조절이나 튜토리얼 개선을 검토할 것.",exact_match
success,171259259,603320,Age of Defense,2024-08-02 00:53:17,2024-07-29,4.0,D0-D30,positive,4.533333333333333,1.0,0.5172414183616638,mixed,3.0,price_value,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""unique setting and cool twist with cave painting style visuals""}, {""category"": ""price_value"", ""sentiment"": ""negative"", ""evidence"": ""thinks the game is a bit expensive""}]",low,"The game features a unique visual style and setting, but the user feels the current price point is a bit high.",Maintain the unique visual storytelling style as it is well-received; consider reviewing the pricing strategy or offering discounts to improve value perception.,partial_match
success,171275121,603320,Age of Defense,2024-08-02 08:13:01,2024-07-29,4.0,D0-D30,positive,0.6833333333333333,1.0,0.5011135935783386,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""funny, good tower placement mechanics, and path obstacles""}]",low,"The user highly recommends the game for its fun mechanics, tower placement, and path-blocking features, praising the developers' early access journey.","Continue to highlight the fun tower placement and path-blocking mechanics in marketing, as these are key strengths identified by players.",exact_match
success,171321233,603320,Age of Defense,2024-08-02 23:16:16,2024-07-29,4.0,D0-D30,negative,8.1,17.0,0.6793263554573059,negative,1.0,bug,"[{""category"": ""bug"", ""sentiment"": ""negative"", ""evidence"": ""sound disappears, game lags, performance issues with many enemies""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""poor pause menu, tower placement issues, terrain obstruction, lack of monster almanac""}, {""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""levels are long, boring, and repetitive; few levels overall""}, {""category"": ""story"", ""sentiment"": ""negative"", ""evidence"": ""story is pretty bad""}]",high,"The user reports significant performance issues, bugs, poor UI/UX, and lack of content, suggesting the game was released prematurely.",Prioritize fixing performance/lag issues and sound bugs; improve UI/UX for tower placement and the pause menu; consider adding a monster almanac for clarity.,exact_match
success,171370476,603320,Age of Defense,2024-08-03 17:48:54,2024-07-29,5.0,D0-D30,negative,2.683333333333333,4.0,0.5453966856002808,negative,2.0,bug,"[{""category"": ""bug"", ""sentiment"": ""negative"", ""evidence"": ""too buggy""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""The Game is fun, Banger music""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""feels like it's supposed to be a mobile game""}]",high,"게임 자체는 재미있고 음악도 좋으나, 버그가 많고 모바일 게임 같은 느낌이 강해 다른 대안들에 비해 경쟁력이 부족함.",게임 내 버그 수정 및 PC 환경에 맞는 UI/UX 개선 검토 필요.,exact_match
success,171441030,603320,Age of Defense,2024-08-04 18:52:46,2024-07-29,6.0,D0-D30,positive,1.3333333333333333,0.0,0.5,mixed,3.0,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""no way to sell towers, upgrade path is cumbersome""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""symbols are confusing, instructions are needed""}, {""category"": ""difficulty"", ""sentiment"": ""negative"", ""evidence"": ""no difficulty levels or training""}]",medium,"타워 판매 기능 부재, 불편한 업그레이드 경로, 직관적이지 않은 UI 및 튜토리얼 부족으로 인해 게임 플레이가 다소 혼란스러움.","타워 판매 기능 추가, 업그레이드 UI 개선, 튜토리얼 및 난이도 조절 시스템 도입 검토.",partial_match
success,171534050,603320,Age of Defense,2024-08-06 07:56:34,2024-07-29,8.0,D0-D30,positive,17.966666666666665,0.0,0.5,mixed,3.0,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""restricting in tower placement, no target priority, no selling towers, confusing tech tree""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""confusing with where enemies spawn and go""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Fun little tower defence, not a bad game""}]",medium,"전반적으로 나쁘지 않은 타워 디펜스 게임이나, 타워 배치 제한, 타겟 우선순위 및 판매 기능 부재, 복잡한 기술 트리 등으로 인해 플레이가 다소 혼란스러움.","타워 배치 자유도 개선, 타겟 우선순위 및 판매 기능 추가, 기술 트리 가독성 개선 고려.",partial_match
success,171543269,603320,Age of Defense,2024-08-06 11:43:56,2024-07-29,8.0,D0-D30,positive,11.95,5.0,0.5643768310546875,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""Art style, animations, music, and unique boss mechanics are great.""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""Skill tree UI is confusing and imposing, making it hard to understand.""}]",low,"전반적으로 훌륭한 타워 디펜스 게임이며, 특히 보스 메커니즘과 난이도 설계가 인상적임. 다만 스킬 트리 UI의 가독성 개선이 필요함.","현재의 긍정적인 아트 스타일과 보스전의 독창성을 유지하고, 스킬 트리 UI의 레이아웃을 직관적으로 개선하여 가독성을 높일 것을 권장함.",exact_match
success,171552746,603320,Age of Defense,2024-08-06 14:45:37,2024-07-29,8.0,D0-D30,negative,1.4666666666666666,4.0,0.5414847135543823,negative,1.0,balance,"[{""category"": ""bug"", ""sentiment"": ""negative"", ""evidence"": ""Too many bugs, bosses spawning in areas without turrets.""}, {""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""Poor balancing, game outscales player, lack of money.""}, {""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""Bad UI, poor explanations, lack of pause-and-build or sell tower features.""}, {""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""Not interesting meta-progression.""}]",high,"버그, 밸런스 문제, 불친절한 UI 및 설명으로 인해 게임이 미완성 상태로 느껴짐. QoL 기능 추가 및 밸런스 조정이 시급함.","보스 스폰 위치 버그 수정, 타워 판매 및 일시정지 중 건설 기능 등 QoL 개선, 메타 프로그레션의 다양화 및 전반적인 난이도 밸런스 재검토 필요.",exact_match
success,171618167,603320,Age of Defense,2024-08-07 14:05:29,2024-07-29,9.0,D0-D30,negative,1.5,6.0,0.5978690385818481,negative,2.0,other,"[{""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""Dubious interface.""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""Dull gameplay.""}, {""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""Lack of proper balance.""}]",low,"인터페이스, 게임플레이, 밸런스 전반에 걸쳐 부정적인 평가를 내림. 구체적인 개선점은 언급되지 않음.","사용자들의 전반적인 UI/UX 및 게임플레이 루프에 대한 불만을 고려하여, 게임의 핵심 재미 요소와 인터페이스 직관성을 재점검할 필요가 있음.",exact_match
success,171651080,603320,Age of Defense,2024-08-08 00:43:08,2024-07-29,10.0,D0-D30,positive,1.1833333333333331,0.0,0.5,positive,4.0,ui_ux,"[{""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""caveman style writing is hard to understand, needs option for normal text""}, {""category"": ""other"", ""sentiment"": ""negative"", ""evidence"": ""needs Steam Deck and controller support""}, {""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""fun tower defense, cool setting, nice art, relaxing and challenging gameplay""}]",medium,"전반적으로 재미있는 타워 디펜스 게임이나, 가독성이 떨어지는 텍스트 스타일 개선과 컨트롤러/Steam Deck 지원이 필요함.",가독성을 위한 텍스트 스타일 전환 옵션 추가 및 컨트롤러/Steam Deck 입력 지원 검토.,exact_match
success,171763057,603320,Age of Defense,2024-08-09 18:02:30,2024-07-29,11.0,D0-D30,negative,28.53333333333333,22.0,0.7255663871765137,negative,1.0,ui_ux,"[{""category"": ""ui_ux"", ""sentiment"": ""negative"", ""evidence"": ""bad interface, useless tooltips, menus block playing field""}, {""category"": ""other"", ""sentiment"": ""negative"", ""evidence"": ""no monster encyclopedia, no tutorial, help button leads to outdated/useless site""}, {""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""game feels unfinished, lacks depth compared to previous titles""}]",high,"인터페이스, 튜토리얼, 정보 제공 부족 등 게임 완성도에 대한 강한 불만. 정식 출시 상태가 미흡하다고 평가함.","인터페이스 가독성 개선, 튜토리얼 및 게임 내 백과사전(정보창) 보강, 외부 도움말 페이지 최신화.",exact_match
success,186270856,619820,Heroes of Hammerwatch II,2025-01-24 04:44:06,2025-01-14,10.0,D0-D30,positive,8.083333333333334,0.0,0.5,positive,5.0,positive_praise,"[{""category"": ""positive_praise"", ""sentiment"": ""positive"", ""evidence"": ""tight controls, fun combat, satisfying progression, appealing art style""}]",low,"조작감, 전투, 성장 시스템, 아트 스타일 등 게임의 전반적인 요소에 매우 만족함. 높은 가성비와 플레이 타임 기대.",현재의 직관적인 조작감과 다채로운 성장 시스템 등 핵심 재미 요소를 유지 및 강화.,exact_match
success,185685494,619820,Heroes of Hammerwatch II,2025-01-16 02:45:50,2025-01-14,2.0,D0-D30,negative,1.2666666666666666,10.0,0.5064646005630493,negative,1.0,save_progression,"[{""category"": ""save_progression"", ""sentiment"": ""negative"", ""evidence"": ""No cloud saves, have fun trying to play across your devices""}, {""category"": ""multiplayer_network"", ""sentiment"": ""negative"", ""evidence"": ""multiplayer characters you make with your friends are locked to that instance you played""}]",high,클라우드 세이브 미지원으로 인한 기기 간 연동 불편함과 멀티플레이 캐릭터가 특정 세션에 귀속되는 문제에 대한 불만.,클라우드 세이브 기능 도입 검토 및 멀티플레이 캐릭터의 세션 귀속 방식 개선 또는 캐릭터 공유 시스템 도입 고려.,exact_match
success,186282979,619820,Heroes of Hammerwatch II,2025-01-24 09:59:11,2025-01-14,10.0,D0-D30,negative,0.15,0.0,0.4399260580539703,negative,2.0,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""so boring, dont waste your time""}]",medium,전작에 비해 게임이 지루하며 시간을 낭비할 가치가 없다는 부정적인 평가.,초반 게임 플레이 루프의 몰입도 점검 및 전작과 차별화된 재미 요소 보강 필요.,exact_match
success,186721349,619820,Heroes of Hammerwatch II,2025-01-30 04:07:06,2025-01-14,16.0,D0-D30,negative,27.15,0.0,0.4960541427135467,negative,1.0,multiplayer_network,"[{""category"": ""multiplayer_network"", ""sentiment"": ""negative"", ""evidence"": ""lvl 500,000 players that makes online no fun, players that use dos promps to lvl""}]",high,비정상적인 방법(치트/핵)으로 레벨을 올린 유저들로 인해 온라인 멀티플레이 경험이 훼손됨.,비정상적인 레벨업 방지 및 부정 사용 유저 제재를 위한 안티치트 시스템 강화 또는 서버 측 데이터 검증 로직 보완.,exact_match
success,185906319,619820,Heroes of Hammerwatch II,2025-01-19 02:03:04,2025-01-14,5.0,D0-D30,negative,2.95,9.0,0.4534826576709747,negative,2.0,gameplay_loop,"[{""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""The loop just wasn’t fun for me.""}, {""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""There’s too much grinding with little variety.""}, {""category"": ""content_volume"", ""sentiment"": ""negative"", ""evidence"": ""There’s no variety between runs. The enemies are the same, and there are too few upgrades to skills.""}]",medium,"게임의 핵심 루프가 재미없고, 반복적인 플레이와 부족한 콘텐츠로 인해 지루함을 느낌.",반복적인 플레이 경험을 개선하기 위해 적 종류의 다양화 및 스킬 업그레이드 선택지 확충 고려.,exact_match
success,186576975,619820,Heroes of Hammerwatch II,2025-01-28 02:28:13,2025-01-14,14.0,D0-D30,negative,275.31666666666666,0.0,0.5,mixed,2.0,balance,"[{""category"": ""bug"", ""sentiment"": ""negative"", ""evidence"": ""There are still a lot of bugs.""}, {""category"": ""multiplayer_network"", ""sentiment"": ""negative"", ""evidence"": ""Rampant public cheating lobbies that can ruin your save.""}, {""category"": ""balance"", ""sentiment"": ""negative"", ""evidence"": ""Traps do an obscene amount of damage in higher NG+.""}, {""category"": ""progression_grind"", ""sentiment"": ""negative"", ""evidence"": ""Every run after that will be the exact same grind.""}, {""category"": ""gameplay_loop"", ""sentiment"": ""negative"", ""evidence"": ""Trinket system is underbaked, most are just more damage/health.""}]",high,"게임의 기초는 좋으나 버그, 멀티플레이어 핵 문제, 불합리한 밸런스 및 부족한 리플레이 가치로 인해 실망함.","멀티플레이어 핵 방지 대책 마련, 고난도 트랩 데미지 밸런스 조정, 아이템/장신구 효과의 다양성 강화 필요.",partial_match
