recommendationid,appid,game_name,steam_label_text,llm_sentiment,llm_primary_issue,llm_urgency_candidate,release_period,playtime_at_review_hours,votes_up,weighted_vote_score,llm_issue_category,issue_name_kor,llm_issue_sentiment,llm_issue_evidence
185912992,619820,Heroes of Hammerwatch II,negative,negative,save_progression,high,D0-D30,64.53333333333333,0.0,0.5,progression_grind,성장/반복 노가다,negative,had multiple level 30 toons and now i gotta restart from nothing
185759745,619820,Heroes of Hammerwatch II,negative,negative,balance,high,D0-D30,32.78333333333333,18.0,0.4854690730571747,graphics_audio,그래픽/사운드,negative,"updated graphics make it hard to see environment, music is unremarkable"
185759745,619820,Heroes of Hammerwatch II,negative,negative,balance,high,D0-D30,32.78333333333333,18.0,0.4854690730571747,ui_ux,UI/UX,negative,character customization lacks feminine face options due to massive chins
185759745,619820,Heroes of Hammerwatch II,negative,negative,balance,high,D0-D30,32.78333333333333,18.0,0.4854690730571747,gameplay_loop,게임플레이 루프,negative,"gameplay tempo slowed down, enemies are bullet sponges, runs take too long"
185759745,619820,Heroes of Hammerwatch II,negative,negative,balance,high,D0-D30,32.78333333333333,18.0,0.4854690730571747,balance,밸런스,negative,"swarms of ranged enemies are difficult to dodge, spike traps have bugged hitboxes, NG+ curse stacks are a nightmare"
185759745,619820,Heroes of Hammerwatch II,negative,negative,balance,high,D0-D30,32.78333333333333,18.0,0.4854690730571747,progression_grind,성장/반복 노가다,negative,meta progression takes an incredibly long time
185686793,619820,Heroes of Hammerwatch II,negative,mixed,gameplay_loop,medium,D0-D30,38.1,0.0,0.5,gameplay_loop,게임플레이 루프,negative,"removed fountain mechanic and chest keys, feels like a downgrade from the first game"
185686793,619820,Heroes of Hammerwatch II,negative,mixed,gameplay_loop,medium,D0-D30,38.1,0.0,0.5,positive_praise,긍정 칭찬,positive,"graphics are beautiful, combat feels good, gameplay loop is fun"
185626433,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,5.2,0.0,0.5,positive_praise,긍정 칭찬,positive,"progression is well paced, combat is satisfying, classes feel unique, single player is nice"
186847302,619820,Heroes of Hammerwatch II,negative,negative,gameplay_loop,medium,D0-D30,1.65,0.0,0.5,gameplay_loop,게임플레이 루프,negative,전작 대비 깊이 없는 복잡성 증가 및 흥미롭지 않은 클래스/능력
186847302,619820,Heroes of Hammerwatch II,negative,negative,gameplay_loop,medium,D0-D30,1.65,0.0,0.5,ui_ux,UI/UX,negative,마을 업그레이드 인터페이스가 이해하기 어렵고 불편함
186847302,619820,Heroes of Hammerwatch II,negative,negative,gameplay_loop,medium,D0-D30,1.65,0.0,0.5,other,기타,negative,전작 대비 전반적인 폴리싱 부족 및 재미 요소 감소
186421730,619820,Heroes of Hammerwatch II,negative,negative,crash,high,D0-D30,0.2,0.0,0.5,crash,크래시,negative,호스트가 아닌 플레이어가 1분 내로 계속 충돌함
186421730,619820,Heroes of Hammerwatch II,negative,negative,crash,high,D0-D30,0.2,0.0,0.5,multiplayer_network,멀티/네트워크,negative,멀티플레이어 환경에서 지속적인 충돌 발생
186427275,619820,Heroes of Hammerwatch II,negative,mixed,multiplayer_network,high,D0-D30,11.216666666666669,0.0,0.4761904776096344,multiplayer_network,멀티/네트워크,negative,주문이나 힐 사용 시 입력 지연(latency)이 심각함
186427275,619820,Heroes of Hammerwatch II,negative,mixed,multiplayer_network,high,D0-D30,11.216666666666669,0.0,0.4761904776096344,positive_praise,긍정 칭찬,positive,"그래픽, 음악, 게임플레이 자체는 훌륭함"
185833395,619820,Heroes of Hammerwatch II,negative,negative,multiplayer_network,high,D0-D30,0.4666666666666667,2.0,0.4793062210083008,multiplayer_network,멀티/네트워크,negative,멀티플레이어 연결 문제로 게임을 플레이하지 못함
186579566,619820,Heroes of Hammerwatch II,negative,negative,bug,high,D0-D30,32.266666666666666,10.0,0.5863624811172485,bug,버그,negative,게임 진행을 방해하는 버그 존재
186579566,619820,Heroes of Hammerwatch II,negative,negative,bug,high,D0-D30,32.266666666666666,10.0,0.5863624811172485,content_volume,콘텐츠 분량,negative,전작 대비 적은 아이템 수량
186579566,619820,Heroes of Hammerwatch II,negative,negative,bug,high,D0-D30,32.266666666666666,10.0,0.5863624811172485,other,기타,negative,전반적인 폴리싱 부족
186003516,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,12.216666666666669,0.0,0.5,positive_praise,긍정 칭찬,positive,로그라이크 요소가 있지만 명확한 성장 시스템으로 진입장벽이 낮고 매우 재미있음
186003516,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,12.216666666666669,0.0,0.5,gameplay_loop,게임플레이 루프,positive,다양한 클래스와 장기적인 성장 시스템이 잘 구현됨
186019801,619820,Heroes of Hammerwatch II,negative,negative,gameplay_loop,medium,D0-D30,13.783333333333331,1.0,0.5,gameplay_loop,게임플레이 루프,negative,"Too repetitive for a roguelike, almost no variation per run"
186019801,619820,Heroes of Hammerwatch II,negative,negative,gameplay_loop,medium,D0-D30,13.783333333333331,1.0,0.5,progression_grind,성장/반복 노가다,negative,forces you to grind rerun (A LOT) for resources to get meta-progress
186019801,619820,Heroes of Hammerwatch II,negative,negative,gameplay_loop,medium,D0-D30,13.783333333333331,1.0,0.5,balance,밸런스,negative,"Class balance is kinda ♥♥♥♥: ranged like Wizard is super easy, melee like Rogue has punishing ranges"
185680262,619820,Heroes of Hammerwatch II,negative,negative,multiplayer_network,high,D0-D30,0.3166666666666666,4.0,0.4660342335700989,multiplayer_network,멀티/네트워크,negative,Multiplayer is broken. infinitely loads or cannot view other players in lobby
186645054,619820,Heroes of Hammerwatch II,negative,mixed,balance,medium,D0-D30,37.56666666666667,0.0,0.4799999892711639,balance,밸런스,negative,nerf abilities into the ground on some classes (the warlock) instead of buffing others
186645054,619820,Heroes of Hammerwatch II,negative,mixed,balance,medium,D0-D30,37.56666666666667,0.0,0.4799999892711639,positive_praise,긍정 칭찬,positive,revive system is VASTLY better in the second game
185970297,619820,Heroes of Hammerwatch II,negative,negative,bug,high,D0-D30,1.15,2.0,0.4821741878986358,bug,버그,negative,buggy version of HoH1
185970297,619820,Heroes of Hammerwatch II,negative,negative,bug,high,D0-D30,1.15,2.0,0.4821741878986358,other,기타,negative,downgraded compared to previous title
186177273,619820,Heroes of Hammerwatch II,positive,positive,balance,medium,D0-D30,17.066666666666666,0.0,0.5,content_volume,콘텐츠 분량,neutral,miss the ranger from HoH1
186177273,619820,Heroes of Hammerwatch II,positive,positive,balance,medium,D0-D30,17.066666666666666,0.0,0.5,balance,밸런스,mixed,"Trinket drops felt better in HoH1, Shadow Curse unbalanced between melee and ranged"
186177273,619820,Heroes of Hammerwatch II,positive,positive,balance,medium,D0-D30,17.066666666666666,0.0,0.5,ui_ux,UI/UX,positive,loadout manager would be nice
186177273,619820,Heroes of Hammerwatch II,positive,positive,balance,medium,D0-D30,17.066666666666666,0.0,0.5,gameplay_loop,게임플레이 루프,positive,ability modifiers keep things fresh
186177273,619820,Heroes of Hammerwatch II,positive,positive,balance,medium,D0-D30,17.066666666666666,0.0,0.5,multiplayer_network,멀티/네트워크,positive,improved system for reviving in multiplayer
186376243,619820,Heroes of Hammerwatch II,negative,negative,content_volume,high,D0-D30,119.9,0.0,0.5,content_volume,콘텐츠 분량,negative,"insanely shallow gameplay loop, not enough content to justify price tag"
186376243,619820,Heroes of Hammerwatch II,negative,negative,content_volume,high,D0-D30,119.9,0.0,0.5,balance,밸런스,negative,insane balance issues
186376243,619820,Heroes of Hammerwatch II,negative,negative,content_volume,high,D0-D30,119.9,0.0,0.5,developer_communication,개발사 소통,negative,devs refuse to explain what actual content they will add
186376243,619820,Heroes of Hammerwatch II,negative,negative,content_volume,high,D0-D30,119.9,0.0,0.5,price_value,가격/가치,negative,not worth $18 in its current state
186062528,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,14.116666666666667,5.0,0.535107433795929,positive_praise,긍정 칭찬,positive,전작 대비 큰 발전이 있음
185656392,619820,Heroes of Hammerwatch II,negative,negative,bug,high,D0-D30,133.13333333333333,0.0,0.4775280654430389,bug,버그,negative,맵 밖으로 캐릭터가 나가는 현상으로 인한 진행 상황 손실
185656392,619820,Heroes of Hammerwatch II,negative,negative,bug,high,D0-D30,133.13333333333333,0.0,0.4775280654430389,save_progression,저장/진행,negative,진행 상황 손실 발생
185969979,619820,Heroes of Hammerwatch II,negative,negative,ui_ux,medium,D0-D30,16.05,0.0,0.5,ui_ux,UI/UX,negative,UI 디자인이 나쁘고 실시간 업데이트가 안 됨
185969979,619820,Heroes of Hammerwatch II,negative,negative,ui_ux,medium,D0-D30,16.05,0.0,0.5,balance,밸런스,negative,전작 대비 밸런스가 맞지 않음
186085136,619820,Heroes of Hammerwatch II,negative,negative,balance,high,D0-D30,62.71666666666667,1.0,0.5222930312156677,multiplayer_network,멀티/네트워크,negative,Major bugs can ocour with multiplayer
186085136,619820,Heroes of Hammerwatch II,negative,negative,balance,high,D0-D30,62.71666666666667,1.0,0.5222930312156677,save_progression,저장/진행,negative,loss of progress
186085136,619820,Heroes of Hammerwatch II,negative,negative,balance,high,D0-D30,62.71666666666667,1.0,0.5222930312156677,balance,밸런스,negative,corruption mechanic that makes ng+ punishingly hard in a non fun way
186085136,619820,Heroes of Hammerwatch II,negative,negative,balance,high,D0-D30,62.71666666666667,1.0,0.5222930312156677,progression_grind,성장/반복 노가다,negative,little to do other than repeat runs and grind for better gear
185958107,619820,Heroes of Hammerwatch II,negative,negative,difficulty,medium,D0-D30,5.033333333333333,2.0,0.4981273114681244,difficulty,난이도,negative,The death penalty is over punishing
185958107,619820,Heroes of Hammerwatch II,negative,negative,difficulty,medium,D0-D30,5.033333333333333,2.0,0.4981273114681244,gameplay_loop,게임플레이 루프,negative,designed with the idea that you have 5 hours to play every time you play it
185832958,619820,Heroes of Hammerwatch II,negative,positive,positive_praise,low,D0-D30,82.66666666666667,0.0,0.523809552192688,positive_praise,긍정 칭찬,positive,"Amazing game, it completely enhances upon the first. One of the best multiplayer games"
186403463,619820,Heroes of Hammerwatch II,negative,mixed,gameplay_loop,medium,D0-D30,48.15,0.0,0.4912663400173187,gameplay_loop,게임플레이 루프,negative,repetitive level design and lack of variety in biomes
186403463,619820,Heroes of Hammerwatch II,negative,mixed,gameplay_loop,medium,D0-D30,48.15,0.0,0.4912663400173187,content_volume,콘텐츠 분량,negative,"zero variety in maps, map padding concerns"
186552778,619820,Heroes of Hammerwatch II,negative,negative,control,high,D0-D30,0.1166666666666666,3.0,0.5203487873077393,control,조작감,negative,"mouse input issues, poor control menu/options"
186552778,619820,Heroes of Hammerwatch II,negative,negative,control,high,D0-D30,0.1166666666666666,3.0,0.5203487873077393,bug,버그,negative,"refuses to work with hardware, default config issues"
187443327,619820,Heroes of Hammerwatch II,negative,negative,balance,medium,D0-D30,40.25,3.0,0.4804785847663879,gameplay_loop,게임플레이 루프,negative,resource collection and building system feels like a time waster
187443327,619820,Heroes of Hammerwatch II,negative,negative,balance,medium,D0-D30,40.25,3.0,0.4804785847663879,balance,밸런스,negative,loot drops are frustrating and not useful for the current class
185756377,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,12.95,1.0,0.5205479264259338,positive_praise,긍정 칭찬,positive,전반적인 콘텐츠 양과 협동 플레이의 재미에 만족함
185756377,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,12.95,1.0,0.5205479264259338,gameplay_loop,게임플레이 루프,positive,런 진행과 메타 진행의 조화가 흥미로움
187010329,619820,Heroes of Hammerwatch II,negative,negative,gameplay_loop,medium,D0-D30,1.0,3.0,0.4622471928596496,graphics_audio,그래픽/사운드,mixed,픽셀 그래픽은 훌륭하나 음악은 다소 평범함
187010329,619820,Heroes of Hammerwatch II,negative,negative,gameplay_loop,medium,D0-D30,1.0,3.0,0.4622471928596496,gameplay_loop,게임플레이 루프,negative,캐릭터 빌드의 다양성이 부족하고 게임 루프가 지루함
186169214,619820,Heroes of Hammerwatch II,negative,negative,bug,high,D0-D30,129.9,0.0,0.4232577979564667,multiplayer_network,멀티/네트워크,negative,멀티플레이어 참여 시 플레이어가 갇히는 버그 발생
186169214,619820,Heroes of Hammerwatch II,negative,negative,bug,high,D0-D30,129.9,0.0,0.4232577979564667,performance,성능,negative,그래픽 업데이트 후 프레임 드랍 및 스터터링 발생 (AMD GPU)
186169214,619820,Heroes of Hammerwatch II,negative,negative,bug,high,D0-D30,129.9,0.0,0.4232577979564667,ui_ux,UI/UX,negative,기본적인 편의성 기능(QoL) 부족 및 과거작 대비 기능 누락
186169214,619820,Heroes of Hammerwatch II,negative,negative,bug,high,D0-D30,129.9,0.0,0.4232577979564667,balance,밸런스,negative,최종 보스전 밸런스 및 디자인 불만족
186255590,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,38.73333333333333,3.0,0.5394737124443054,positive_praise,긍정 칭찬,positive,limitless replayability for 20 bucks
186255590,619820,Heroes of Hammerwatch II,positive,positive,positive_praise,low,D0-D30,38.73333333333333,3.0,0.5394737124443054,price_value,가격/가치,positive,good value now
185637936,619820,Heroes of Hammerwatch II,negative,negative,ui_ux,high,D0-D30,0.3333333333333333,287.0,0.6293675899505615,ui_ux,UI/UX,negative,"text is very painful to read, strained my eyes"
