recommendationid,appid,game_name,language,review_datetime,release_date,days_from_release,release_period,release_period_detail,steam_label_text,voted_up,playtime_at_review_hours,playtime_stage,votes_up,weighted_vote_score,received_for_free,written_during_early_access,price,price_group,genres_text,categories_text,top_steam_tags_text,review_text_for_llm,is_meaningful_review,meaningless_reason,source_run
162629478,1309950,Children of the Sun,english,2024-04-10 22:13:48,2024-04-09,1,D0-D30,D0-D7,positive,1.0,1.55,early,0,0.5,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","Pure, distilled badassery in video game form. This is a sleeper hit that will grow into a cult indie classic in due time.",1.0,meaningful,children_of_the_sun
162630881,1309950,Children of the Sun,english,2024-04-10 22:47:13,2024-04-09,1,D0-D30,D0-D7,positive,1.0,1.6666666666666667,early,1,0.523809552192688,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie",Another excellent addition to the devolver digital psychopath collection,1.0,meaningful,children_of_the_sun
162632207,1309950,Children of the Sun,english,2024-04-10 23:20:01,2024-04-09,1,D0-D30,D0-D7,positive,1.0,2.35,mid,0,0.5,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","It’s a great puzzle game. To me, it's reminiscent of Superhot - takes an interesting FPS game premise, makes it a stage based puzzle game, gets in and out in like two hours. Each stage has some number of enemies standing or walking about, and you’re a telekinetic sniper who, once they shoot the bullet and hit someone, can redirect and reshoot the same bullet to hit someone else, so the game is about chaining headshots by finding out lines of sight (with more mechanics as the game progresses). Great style and visuals, satisfying puzzles, slick presentation for the solution of the puzzles, and a fun high score contest if you want it. There’s some little things that can be annoying, like having to walk back into the position you want to shoot from if you lose, or trying to find everyone in the level (that's part of the puzzle), but it’s minimal, and the game is satisfying and definitely worth playing.",1.0,meaningful,children_of_the_sun
162632756,1309950,Children of the Sun,english,2024-04-10 23:33:33,2024-04-09,1,D0-D30,D0-D7,positive,1.0,4.516666666666667,mid,0,0.5,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","This is a good game. The idea is novel, the music and art fit the game well, and the mechanics feel very smooth (I saw that the dev mentioned how hard it was to get the camera to look right, which makes sense considering how natural it feels). It definitely makes sense that Devolver is publishing this game - it's the exact sort of stylized, hyperviolent and well-executed game that is typical of stuff they publish. 

The game is kind of short. It is only 15 dollars, so 4.5 hours out of it works to 3.33 dollars/hour, which isn't that bad. Plus, it's primarily a one-man project. I think the main issue isn't its length but the challenge of the early levels - they're all kind of easy and go by really fast. The game only felt actually challenging at the end. Shifting the difficulty spike a little earlier would fix most of this game's problems. 

Overall: solid game, 8 to 8.5/10. Would recommend.",1.0,meaningful,children_of_the_sun
162633634,1309950,Children of the Sun,english,2024-04-10 23:56:06,2024-04-09,1,D0-D30,D0-D7,positive,1.0,2.1166666666666667,mid,1,0.523809552192688,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","i have spent more on worse.

for the price this game is excellent.

this game is short, i beat it under two hours but there is replay-ability if you wish to better your score.
for a small inde developer, this game deserves all of the praise.",1.0,meaningful,children_of_the_sun
162634457,1309950,Children of the Sun,english,2024-04-11 00:16:49,2024-04-09,2,D0-D30,D0-D7,positive,1.0,0.9666666666666668,early,1,0.523809552192688,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","Neon White: Sniper Elite

Scout an area, plan how you're going to take out everyone, screw up, improvise, try again, and come up with new ideas for improvement. 

The core Hitman gameplay loop, boiled down to a 30-second speedrush of you flying a bullet to its destination, paired with the joy of competing with your friends' scores, is the most easy to pick and play pure fun coming out of a sniper rifle I've seen.

With a 3-4 hour story mode, and another 1-2 hours to finish up the optional challenges that each level has, it's wonderfully paced and very respectful of your time. If you want more you can come back and compete with your friends on the leaderboards for hours on end. 

Lovingly crafted, interesting aesthetic, great pacing and a nice take on storytelling. This one has it all.",1.0,meaningful,children_of_the_sun
162634484,1309950,Children of the Sun,english,2024-04-11 00:17:40,2024-04-09,2,D0-D30,D0-D7,positive,1.0,4.85,mid,1,0.5,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","Very fun game. If you're like me, you'll have a bit of frustration finding guys, but it's well worth it in the end.",1.0,meaningful,children_of_the_sun
162637697,1309950,Children of the Sun,english,2024-04-11 01:41:57,2024-04-09,2,D0-D30,D0-D7,positive,1.0,7.983333333333333,mid,7,0.6090537309646606,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","Is it easy, outside of some challenges? Yes.

Is it short? Yes.

Is it a stellar two hour experience with more style than most games have in their entire runtimes? Absolutely. 

It's a two to three hour gem that never gets old, doesn't outstay its welcome, and is so unabashedly itself from the moment you hit play to the moment you reach the credits. Get it.",1.0,meaningful,children_of_the_sun
162637858,1309950,Children of the Sun,english,2024-04-11 01:46:13,2024-04-09,2,D0-D30,D0-D7,positive,1.0,4.066666666666666,mid,1,0.5,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","Didn't knock my socks off, but was quite good! It wouldn't really fit with the theme, but some score medals a la Neon White would've driven me to replay the levels more to get a better score.",1.0,meaningful,children_of_the_sun
162638057,1309950,Children of the Sun,english,2024-04-11 01:51:41,2024-04-09,2,D0-D30,D0-D7,positive,1.0,6.8,mid,1,0.5,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie",The cinematic that plays when u fail is way cooler than what plays when u win,1.0,meaningful,children_of_the_sun
162639210,1309950,Children of the Sun,english,2024-04-11 02:23:53,2024-04-09,2,D0-D30,D0-D7,positive,1.0,6.133333333333334,mid,1,0.5089666843414307,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie",A short but sweet experience. Would love to see a procedural/endless version of this someday.,1.0,meaningful,children_of_the_sun
162640615,1309950,Children of the Sun,english,2024-04-11 03:00:36,2024-04-09,2,D0-D30,D0-D7,positive,1.0,3.6666666666666665,mid,2,0.5258620381355286,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","+ Easily the best shooter/puzzle hybrid since portal
+ Wonderful style, reminds me of Johan Nohr's work. Very punk/grunge with incredibly inspired set pieces. 

- no real downsides (besides the difficulty I mention below), I just want more of this game, world, and art!

Word of warning/encouragement: the game does get harder and more complex. With missions towards the end being a really engaging challenge and requiring far more timing and aim than initially let on. Not enough to be prohibitive, but if you find early missions slower/easier or struggle with the first few then keep that in mind.

Just go try the game! The demo is free and a great showcase of the game. Paid game is much larger and has some really fun stuff ( that I won't give specifics of) so still consider it if the demo feels a bit short",1.0,meaningful,children_of_the_sun
162643130,1309950,Children of the Sun,english,2024-04-11 04:13:56,2024-04-09,2,D0-D30,D0-D7,positive,1.0,2.8833333333333333,mid,0,0.5,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","Children of the Sun is a puzzle shooter stripped down to just the core puzzles and the aesthetic. The style is very minimalist and psychedelic, the plot is barely there and follows the jumbled chronology of your protagonist's crumbling mind, the levels themselves contain lots of ""errors"" that quickly become too obvious and drastic to be anything but either magical or psychosis on the part of the protagonist.

And it works! The puzzles are what's on display here and they're good. Everything else works towards communicating how broken the protagonist is. The puzzles are truly unique and very satisfying... and the plot communicates a story about how our need for control damages the people around us. There's so little here but everything works because they put the thought into making sure it was put together excellently.

And the price! It's so cheap! Well worth the cost of entry. If you want shorter games with worse graphics made by people who are paid more to work less and you're not kidding... this is a game for you.",1.0,meaningful,children_of_the_sun
162643332,1309950,Children of the Sun,english,2024-04-11 04:20:20,2024-04-09,2,D0-D30,D0-D7,positive,1.0,2.95,mid,1,0.523809552192688,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","Exactly what it promised, doesn't overstay it's welcome. Offers fun challenges as achievements and can score attack for extra replayability. Also could probably make a fun speedrun. All in all, a perfect concept game! Well worth the asking price.",1.0,meaningful,children_of_the_sun
162643766,1309950,Children of the Sun,english,2024-04-11 04:34:32,2024-04-09,2,D0-D30,D0-D7,positive,1.0,5.4,mid,0,0.5,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","Overall a pretty solid game, love the puzzle aspect and the uniqueness of the plot line.  The final level is a bit more stubborn however since the shielded auras have hit boxes that can be hard to identify what he line is.",1.0,meaningful,children_of_the_sun
162645483,1309950,Children of the Sun,english,2024-04-11 05:28:48,2024-04-09,2,D0-D30,D0-D7,positive,1.0,2.85,mid,0,0.5,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","Beat in 3 hours. There is replayability to get higher scores / do challenges.

Quality puzzling, builds upon itself nicely.

The game is a much quieter chaos than what the trailer lets off, not a bad thing. 

It can be either panicked decisions leading to a victory or planning everything out for it to satisfyingly come together.

Story and art are excellent but you already knew that.

I wonder if the footstep noise is a Sly Cooper reference.

What happened to the level with the gas station and all the cars?",1.0,meaningful,children_of_the_sun
162645543,1309950,Children of the Sun,english,2024-04-11 05:30:24,2024-04-09,2,D0-D30,D0-D7,positive,1.0,3.883333333333333,mid,28,0.7181814908981323,0.0,0.0,14.99,10-20,"Action, Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Strategy, Arcade, Shooter, Real Time Tactics, Psychedelic, Stylized, Third-Person Shooter, 3D, Indie","I’ll admit that the other user reviews I’ve seen here sum this game up better than I can, but I still wanted to throw a positive recommendation into the pile. Yeah, it’s the love child of Sniper Elite and SUPERHOT that was forced against its will to watch Mandy maybe a few years too early. I mean that as a compliment, this game’s insane.

You play an unnamed girl avenging the murder of her father from a psychotic cult leader by, mild spoilers here, [spoiler]manipulating a single sniper bullet with her mind and bending its path through her enemies.[/spoiler] The final mission is an interesting challenge, but most people will probably see the end credits in 4 hours or less, and in my experience that was while doing the challenges on the first go. If you don’t mind a short but very sweet puzzle shooter that also looks like a lost horror game from the 90’s, then give Children of the Sun a shot.",1.0,meaningful,children_of_the_sun
